cop	file	repository	revision	source_path	kind	selection
Layout/EmptyLineAfterMultilineCondition	pending/layout_emptylineaftermultilinecondition_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/jobs/inboxes/fetch_imap_emails_job.rb	rustocop_only
Layout/EmptyLinesAfterModuleInclusion	pending/layout_emptylinesaftermoduleinclusion_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/models/concerns/cache_markdown_field.rb	rubocop_only
Layout/EmptyLinesAfterModuleInclusion	pending/layout_emptylinesaftermoduleinclusion_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	spec/requests/api/v1/accounts/data_imports_spec.rb	rustocop_only
Layout/EmptyLinesAroundAccessModifier	pending/layout_emptylinesaroundaccessmodifier_rubocop_only.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	actionview/test/template/form_helper/form_with_test.rb	rubocop_only
Layout/EmptyLinesAroundAccessModifier	pending/layout_emptylinesaroundaccessmodifier_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	lib/api/entities/blob.rb	rustocop_only
Layout/EmptyLinesAroundAttributeAccessor	pending/layout_emptylinesaroundattributeaccessor_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/services/users/email_verification/validate_token_service.rb	rustocop_only
Layout/EmptyLinesAroundExceptionHandlingKeywords	pending/layout_emptylinesaroundexceptionhandlingkeywords_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/mailers/application_mailer.rb	rustocop_only
Layout/EndAlignment	pending/layout_endalignment_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/jobs/mutex_application_job.rb	rustocop_only
Layout/ExtraSpacing	pending/layout_extraspacing_rubocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/services/tiktok/messaging_helpers.rb	rubocop_only
Layout/ExtraSpacing	pending/layout_extraspacing_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	spec/tooling/danger/bulk_database_actions_spec.rb	rustocop_only
Layout/FirstArgumentIndentation	pending/layout_firstargumentindentation_rustocop_only.rb	discourse/discourse	cec79c60b354e37e9a119544860123b122a995e0	app/models/color_scheme.rb	rustocop_only
Layout/FirstMethodParameterLineBreak	first_method_parameter_comments.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/models/tree.rb	rubocop_only
Layout/LineLength	pending/layout_linelength_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/mailers/agent_notifications/conversation_notifications_mailer.rb	rustocop_only
Layout/MultilineArrayLineBreaks	pending/layout_multilinearraylinebreaks_rubocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/builders/v2/report_builder.rb	rubocop_only
Layout/MultilineArrayLineBreaks	pending/layout_multilinearraylinebreaks_rustocop_only.rb	rubygems/rubygems.org	3201f8831866f82eb9acd7f66287a978d0e59079	test/integration/push_test.rb	rustocop_only
Layout/RescueEnsureAlignment	pending/layout_rescueensurealignment_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	db/fixtures/development/03_project.rb	rustocop_only
Layout/SpaceAroundEqualsInParameterDefault	pending/layout_spacearoundequalsinparameterdefault_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/builders/v2/reports/drilldown_builder.rb	rustocop_only
Layout/SpaceBeforeBlockBraces	pending/layout_spacebeforeblockbraces_rubocop_only.rb	rspec/rspec-core	aec5f49485d97908183dbe790a7fefb8baaa8091	spec/rspec/core/example_group_spec.rb	rubocop_only
Layout/SpaceBeforeBlockBraces	pending/layout_spacebeforeblockbraces_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/mailers/portal_instructions_mailer.rb	rustocop_only
Layout/SpaceBeforeBrackets	pending/layout_spacebeforebrackets_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/mailers/references_header_builder.rb	rustocop_only
Layout/SpaceInLambdaLiteral	pending/layout_spaceinlambdaliteral_rubocop_only.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	actioncable/lib/action_cable/channel/streams.rb	rubocop_only
Layout/SpaceInLambdaLiteral	pending/layout_spaceinlambdaliteral_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/models/concerns/participable.rb	rustocop_only
Layout/SpaceInsideArrayPercentLiteral	pending/layout_spaceinsidearraypercentliteral_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	config/freeze_gems.rb	rustocop_only
Layout/SpaceInsideBlockBraces	pending/layout_spaceinsideblockbraces_rubocop_only.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	actioncable/test/subscription_adapter/redis_test.rb	rubocop_only
Layout/SpaceInsidePercentLiteralDelimiters	pending/layout_spaceinsidepercentliteraldelimiters_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	config/initializers/assets.rb	rustocop_only
Layout/SpaceInsideRangeLiteral	pending/layout_spaceinsiderangeliteral_rubocop_only.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	activerecord/test/cases/bind_parameter_test.rb	rubocop_only
Layout/SpaceInsideRangeLiteral	pending/layout_spaceinsiderangeliteral_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/models/user_session.rb	rustocop_only
Layout/SpaceInsideStringInterpolation	pending/layout_spaceinsidestringinterpolation_rubocop_only.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	activerecord/lib/active_record/schema_dumper.rb	rubocop_only
Layout/SpaceInsideStringInterpolation	pending/layout_spaceinsidestringinterpolation_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	config/initializers/content_security_policy.rb	rustocop_only
Lint/AmbiguousBlockAssociation	pending/lint_ambiguousblockassociation_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/models/concerns/gitlab/sensitive_attributes.rb	rubocop_only
Lint/AmbiguousBlockAssociation	pending/lint_ambiguousblockassociation_rustocop_only.rb	rubygems/rubygems.org	3201f8831866f82eb9acd7f66287a978d0e59079	app/avo/resources/gem_download.rb	rustocop_only
Lint/AmbiguousOperator	pending/lint_ambiguousoperator_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/models/portal.rb	rustocop_only
Lint/AmbiguousOperatorPrecedence	pending/lint_ambiguousoperatorprecedence_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/services/data_imports/message_batch_builder.rb	rustocop_only
Lint/AmbiguousRange	pending/lint_ambiguousrange_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/models/ci/runner.rb	rubocop_only
Lint/AmbiguousRange	pending/lint_ambiguousrange_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/controllers/super_admin/dashboard_controller.rb	rustocop_only
Lint/ConstantDefinitionInBlock	pending/lint_constantdefinitioninblock_rustocop_only.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	activesupport/test/xml_mini/jdom_engine_test.rb	rustocop_only
Lint/CopDirectiveSyntax	pending/lint_copdirectivesyntax_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/controllers/concerns/send_file_upload.rb	rubocop_only
Lint/CopDirectiveSyntax	pending/lint_copdirectivesyntax_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/uploaders/records_uploads.rb	rustocop_only
Lint/DeprecatedConstants	pending/lint_deprecatedconstants_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/models/merge_request_diff_commit.rb	rustocop_only
Lint/DisjunctiveAssignmentInConstructor	pending/lint_disjunctiveassignmentinconstructor_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	lib/llm/config.rb	rustocop_only
Lint/DuplicateRequire	pending/lint_duplicaterequire_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	config/initializers/require_async_gem.rb	rustocop_only
Lint/ElseLayout	pending/lint_elselayout_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/controllers/platform/api/v1/email_channel_migrations_controller.rb	rustocop_only
Lint/EmptyBlock	pending/lint_emptyblock_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	config/application.rb	rubocop_only
Lint/EmptyBlock	pending/lint_emptyblock_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	config/application.rb	rustocop_only
Lint/EmptyClass	pending/lint_emptyclass_rubocop_only.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	actionpack/test/controller/api/params_wrapper_test.rb	rubocop_only
Lint/EmptyClass	pending/lint_emptyclass_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	spec/tooling/danger/ast_parser_spec.rb	rustocop_only
Lint/EmptyEnsure	pending/lint_emptyensure_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/models/project.rb	rustocop_only
Lint/EmptyFile	pending/lint_emptyfile_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	db/seeds.rb	rubocop_only
Lint/EmptyFile	pending/lint_emptyfile_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	db/seeds.rb	rustocop_only
Lint/HashNewWithKeywordArgumentsAsDefault	pending/lint_hashnewwithkeywordargumentsasdefault_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	spec/controllers/devise/omniauth_callbacks_controller_spec.rb	rustocop_only
Lint/HeredocMethodCallPosition	pending/lint_heredocmethodcallposition_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/models/namespace_setting.rb	rustocop_only
Lint/IneffectiveAccessModifier	pending/lint_ineffectiveaccessmodifier_rubocop_only.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	actionpack/lib/action_controller/metal/live.rb	rubocop_only
Lint/IneffectiveAccessModifier	pending/lint_ineffectiveaccessmodifier_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/models/ssh_host_key.rb	rustocop_only
Lint/InterpolationCheck	pending/lint_interpolationcheck_rubocop_only.rb	discourse/discourse	cec79c60b354e37e9a119544860123b122a995e0	script/import_scripts/drupal.rb	rubocop_only
Lint/InterpolationCheck	pending/lint_interpolationcheck_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/mailers/references_header_builder.rb	rustocop_only
Lint/LiteralInInterpolation	pending/lint_literalininterpolation_rubocop_only.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	activerecord/test/cases/associations/left_outer_join_association_test.rb	rubocop_only
Lint/LiteralInInterpolation	pending/lint_literalininterpolation_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	spec/factories/channel/channel_whatsapp.rb	rustocop_only
Lint/MissingCopEnableDirective	pending/lint_missingcopenabledirective_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/controllers/admin/users_controller.rb	rubocop_only
Lint/MissingCopEnableDirective	pending/lint_missingcopenabledirective_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/services/data_imports/importer.rb	rustocop_only
Lint/NonAtomicFileOperation	pending/lint_nonatomicfileoperation_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	cells-mailroom/spec/cells/mailroom/forwarder_spec.rb	rubocop_only
Lint/OutOfRangeRegexpRef	pending/lint_outofrangeregexpref_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	spec/models/concerns/liquidable_shared.rb	rustocop_only
Lint/PercentStringArray	pending/lint_percentstringarray_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	spec/tooling/lib/tooling/find_codeowners_spec.rb	rustocop_only
Lint/RedundantCopEnableDirective	pending/lint_redundantcopenabledirective_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	tooling/ai_harness/doctor/main.rb	rustocop_only
Lint/RequireRangeParentheses	pending/lint_requirerangeparentheses_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	spec/models/automation_rule_pending_execution_spec.rb	rustocop_only
Lint/RescueException	pending/lint_rescueexception_rubocop_only.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	actioncable/lib/action_cable/channel/base.rb	rubocop_only
Lint/RescueException	pending/lint_rescueexception_rustocop_only.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	actionpack/test/dispatch/debug_exceptions_test.rb	rustocop_only
Lint/ReturnInVoidContext	pending/lint_returninvoidcontext_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/models/issue.rb	rustocop_only
Lint/SelfAssignment	pending/lint_selfassignment_rustocop_only.rb	discourse/discourse	cec79c60b354e37e9a119544860123b122a995e0	script/bulk_import/base.rb	rustocop_only
Lint/ShadowedException	pending/lint_shadowedexception_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	gems/gitlab-utils/lib/gitlab/json.rb	rubocop_only
Lint/ShadowedException	pending/lint_shadowedexception_rustocop_only.rb	rubygems/rubygems.org	3201f8831866f82eb9acd7f66287a978d0e59079	app/models/pusher.rb	rustocop_only
Lint/SymbolConversion	pending/lint_symbolconversion_rubocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/services/whatsapp/providers/whatsapp_360_dialog_service.rb	rubocop_only
Lint/SymbolConversion	pending/lint_symbolconversion_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/models/message.rb	rustocop_only
Lint/Syntax	pending/lint_syntax_rubocop_only.rb	heartcombo/devise	372b295fe6f63b4af3269f5dcd51a18c0bc2016c	lib/generators/active_record/templates/migration.rb	rubocop_only
Lint/Syntax	pending/lint_syntax_rustocop_only.rb	heartcombo/devise	372b295fe6f63b4af3269f5dcd51a18c0bc2016c	lib/generators/active_record/templates/migration.rb	rustocop_only
Lint/TrailingCommaInAttributeDeclaration	pending/lint_trailingcommainattributedeclaration_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/builders/v2/reports/team_summary_builder.rb	rustocop_only
Lint/TripleQuotes	pending/lint_triplequotes_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	spec/lib/gitlab/highlight_spec.rb	rustocop_only
Lint/UnescapedBracketInRegexp	pending/lint_unescapedbracketinregexp_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	lib/regex_helper.rb	rustocop_only
Lint/UnreachablePatternBranch	pending/lint_unreachablepatternbranch_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	tooling/danger/post_deployment_migration.rb	rustocop_only
Lint/UnmodifiedReduceAccumulator	reduce_accumulator_return_values.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	activesupport/lib/active_support/number_helper/number_converter.rb	rubocop_cli_differs_from_upstream_spec
Lint/UriEscapeUnescape	pending/lint_uriescapeunescape_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/models/ci/build_runner_session.rb	rustocop_only
Lint/UselessConstantScoping	pending/lint_uselessconstantscoping_rubocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/controllers/devise_overrides/sessions_controller.rb	rubocop_only
Lint/UselessConstantScoping	pending/lint_uselessconstantscoping_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/controllers/devise_overrides/sessions_controller.rb	rustocop_only
Lint/UselessDefined	pending/lint_uselessdefined_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/controllers/linear/callbacks_controller.rb	rustocop_only
Lint/UselessElseWithoutRescue	pending/lint_uselesselsewithoutrescue_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/jobs/mutex_application_job.rb	rustocop_only
Lint/UselessMethodDefinition	pending/lint_uselessmethoddefinition_rubocop_only.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	activemodel/test/cases/type/serialize_cast_value_test.rb	rubocop_only
Lint/UselessMethodDefinition	pending/lint_uselessmethoddefinition_rustocop_only.rb	rubygems/rubygems.org	3201f8831866f82eb9acd7f66287a978d0e59079	app/controllers/concerns/avo_auditable.rb	rustocop_only
Lint/Void	pending/lint_void_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/services/twilio/media_download_service.rb	rustocop_only
Metrics/BlockLength	pending/metrics_blocklength_rubocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	spec/services/conversations/unread_counts/listener_spec.rb	rubocop_only
Metrics/BlockLength	pending/metrics_blocklength_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	spec/builders/v2/reports/drilldown_builder_spec.rb	rustocop_only
Metrics/MethodLength	pending/metrics_methodlength_rubocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/builders/account_builder.rb	rubocop_only
Metrics/MethodLength	pending/metrics_methodlength_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/builders/account_builder.rb	rustocop_only
Metrics/ParameterLists	pending/metrics_parameterlists_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/components/layouts/crud_component.rb	rubocop_only
Metrics/ParameterLists	pending/metrics_parameterlists_rustocop_only.rb	rubygems/rubygems.org	3201f8831866f82eb9acd7f66287a978d0e59079	app/avo/actions/application_action.rb	rustocop_only
Naming/AsciiIdentifiers	pending/naming_asciiidentifiers_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/services/website_branding_service.rb	rustocop_only
Naming/BlockParameterName	pending/naming_blockparametername_rubocop_only.rb	discourse/discourse	cec79c60b354e37e9a119544860123b122a995e0	script/import_scripts/vbulletin3.rb	rubocop_only
Naming/BlockParameterName	pending/naming_blockparametername_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/models/macro.rb	rustocop_only
Naming/ClassAndModuleCamelCase	pending/naming_classandmodulecamelcase_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	spec/models/blob_viewer/go_mod_spec.rb	rustocop_only
Naming/ConstantName	pending/naming_constantname_rubocop_only.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	actionpack/test/dispatch/debug_exceptions_test.rb	rubocop_only
Naming/ConstantName	pending/naming_constantname_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/builders/v2/reports/drilldown_builder.rb	rustocop_only
Naming/FileName	file_name_hyphen.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	config/initializers/900_gem_gitlab-utils.rb	rubocop_cli_range_differs_from_upstream_spec
Naming/FileName	file_name_uppercase.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	config/initializers/rack_VULNDB-255039_patch.rb	rubocop_cli_range_differs_from_upstream_spec
Naming/HeredocDelimiterNaming	pending/naming_heredocdelimiternaming_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	db/fixtures/development/26_container_images.rb	rubocop_only
Naming/HeredocDelimiterNaming	pending/naming_heredocdelimiternaming_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/mailers/conversation_reply_mailer_attachment_helper.rb	rustocop_only
Naming/InclusiveLanguage	pending/naming_inclusivelanguage_rubocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	lib/safe_fetch/private_network_request.rb	rubocop_only
Naming/MemoizedInstanceVariableName	pending/naming_memoizedinstancevariablename_rubocop_only.rb	rubygems/rubygems.org	3201f8831866f82eb9acd7f66287a978d0e59079	lib/rubygem_fs.rb	rubocop_only
Naming/MemoizedInstanceVariableName	pending/naming_memoizedinstancevariablename_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/services/conversations/unread_counts/filtered_count_version_cache.rb	rustocop_only
Naming/PredicateMethod	pending/naming_predicatemethod_rubocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/jobs/webhooks/line_events_job.rb	rubocop_only
Naming/PredicateMethod	pending/naming_predicatemethod_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/services/conversations/unread_counts/store.rb	rustocop_only
Style/AccessorGrouping	pending/style_accessorgrouping_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	gems/error_tracking_open_api/lib/error_tracking_open_api/models/error.rb	rubocop_only
Style/AccessModifierDeclarations	access_modifier_call_shapes.rb	rails/rails	ba4f7369aee71f9f38d67bdbf0e8571fb372b535	actioncable/lib/action_cable.rb	rubocop_cli_correctability_differs_from_upstream_spec
Style/AccessorGrouping	pending/style_accessorgrouping_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/policies/application_policy.rb	rustocop_only
Style/ArrayCoercion	pending/style_arraycoercion_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	scripts/pipeline/average_reports.rb	rubocop_only
Style/ArrayCoercion	pending/style_arraycoercion_rustocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	tooling/lib/tooling/mappings/partial_to_views_mappings.rb	rustocop_only
Style/ArrayFirstLast	pending/style_arrayfirstlast_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	app/models/namespaces/traversal/traversable.rb	rubocop_only
Style/ArrayFirstLast	pending/style_arrayfirstlast_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/mailers/conversation_reply_mailer_helper.rb	rustocop_only
Style/AsciiComments	pending/style_asciicomments_rustocop_only.rb	chatwoot/chatwoot	8d93d69e8e356216e85c28de7c4240e66b8e83fa	app/services/notification/push_test_service.rb	rustocop_only
Style/AutoResourceCleanup	pending/style_autoresourcecleanup_rubocop_only.rb	gitlabhq/gitlabhq	67a526442c20d20b6e80ebf916bd766b54018c5e	spec/lib/gitlab/github_import/attachments_downloader_spec.rb	rubocop_only
